"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DLOC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","LDC","LLDC","LLOC","LOC","MI","MIMS","MISEI","MISM","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L3433","PublisherVO<? extends PublishedPointVO> getPublisher(int id)","com.serotonin.mango.db.dao.PublisherDao.getPublisher(I)Lcom/serotonin/mango/vo/publish/PublisherVO;","L3386","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\PublisherDao.java","72","5","74","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3435","PublisherVO<? extends PublishedPointVO> getPublisher(String xid)","com.serotonin.mango.db.dao.PublisherDao.getPublisher(Ljava/lang/String;)Lcom/serotonin/mango/vo/publish/PublisherVO;","L3386","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\PublisherDao.java","76","5","78","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3444","void savePublisher(PublisherVO<? extends PublishedPointVO> vo)","com.serotonin.mango.db.dao.PublisherDao.savePublisher(Lcom/serotonin/mango/vo/publish/PublisherVO;)V","L3386","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\PublisherDao.java","91","5","100","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","10","0","0","0","0","2","0","0","0","3","3","1","0","1","9","10","3","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L3450","void deletePublisher(int publisherId)","com.serotonin.mango.db.dao.PublisherDao.deletePublisher(I)V","L3386","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\PublisherDao.java","102","5","112","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","0","0","0","2","1","0","0","11","11","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"L3465","List<ReportVO> getReports()","com.serotonin.mango.db.dao.ReportDao.getReports()Ljava/util/List;","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","68","5","70","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3478","List<ReportVO> getReports(int userId)","com.serotonin.mango.db.dao.ReportDao.getReports(I)Ljava/util/List;","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","72","5","74","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3480","ReportVO getReport(int id)","com.serotonin.mango.db.dao.ReportDao.getReport(I)Lcom/serotonin/mango/vo/report/ReportVO;","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","76","5","78","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3491","void saveReport(ReportVO report)","com.serotonin.mango.db.dao.ReportDao.saveReport(Lcom/serotonin/mango/vo/report/ReportVO;)V","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","91","5","96","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","2","0","0","0","3","3","1","0","0","6","6","3","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L3495","void insertReport(ReportVO report)","com.serotonin.mango.db.dao.ReportDao.insertReport(Lcom/serotonin/mango/vo/report/ReportVO;)V","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","100","5","104","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","0","0","3","1","1","0","0","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3497","void updateReport(ReportVO report)","com.serotonin.mango.db.dao.ReportDao.updateReport(Lcom/serotonin/mango/vo/report/ReportVO;)V","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","108","5","113","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","0","0","3","1","1","0","0","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3509","void deleteReport(int reportId)","com.serotonin.mango.db.dao.ReportDao.deleteReport(I)V","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","115","5","117","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3516","List<ReportInstance> getReportInstances(int userId)","com.serotonin.mango.db.dao.ReportDao.getReportInstances(I)Ljava/util/List;","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","126","5","129","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","1","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3530","ReportInstance getReportInstance(int id)","com.serotonin.mango.db.dao.ReportDao.getReportInstance(I)Lcom/serotonin/mango/vo/report/ReportInstance;","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","131","5","134","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","1","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3559","void deleteReportInstance(int id, int userId)","com.serotonin.mango.db.dao.ReportDao.deleteReportInstance(II)V","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","155","5","157","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","2","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3562","int purgeReportsBefore(long time)","com.serotonin.mango.db.dao.ReportDao.purgeReportsBefore(J)I","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","159","5","162","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","1","1","1","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3564","void setReportInstancePreventPurge(int id, boolean preventPurge, int userId)","com.serotonin.mango.db.dao.ReportDao.setReportInstancePreventPurge(IZI)V","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","164","5","167","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","1","1","3","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3571","void saveReportInstance(ReportInstance instance)","com.serotonin.mango.db.dao.ReportDao.saveReportInstance(Lcom/serotonin/mango/vo/report/ReportInstance;)V","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","178","5","192","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","0","0","0","0","2","0","0","0","13","3","1","0","0","15","15","3","0","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0"
"L3613","int runReport(ReportInstance instance, List<PointInfo> points, ResourceBundle bundle)","com.serotonin.mango.db.dao.ReportDao.runReport(Lcom/serotonin/mango/vo/report/ReportInstance;Ljava/util/List;Ljava/util/ResourceBundle;)I","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","225","5","394","6","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","135","164","0","0","0","0","18","0","0","0","26","58","3","0","61","141","170","62","0","0","7","3","9","2","0","9","0","0","0","0","3","0","0","0","1","1","1","4"
"L3634","Object[] appendParameters(Object[] toAppend, Object[] params)","com.serotonin.mango.db.dao.ReportDao.appendParameters([Ljava/lang/Object;[Ljava/lang/Object;)[Ljava/lang/Object;","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","396","5","406","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","11","0","0","0","0","3","0","0","0","0","8","2","0","0","10","11","8","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L3650","void reportInstanceData(int instanceId, ReportDataStreamHandler handler)","com.serotonin.mango.db.dao.ReportDao.reportInstanceData(ILcom/serotonin/mango/vo/report/ReportDataStreamHandler;)V","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","420","5","480","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","15","18","0","0","0","0","2","0","0","0","6","8","2","0","1","56","61","37","0","1","3","0","2","1","0","2","0","0","1","0","0","0","0","0","0","1","2","0"
"L3717","List<EventInstance> getReportInstanceEvents(int instanceId)","com.serotonin.mango.db.dao.ReportDao.getReportInstanceEvents(I)Ljava/util/List;","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","493","5","519","6","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","7","10","0","0","0","0","1","0","0","0","0","3","1","0","5","21","27","13","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"L3742","List<ReportUserComment> getReportInstanceUserComments(int instanceId)","com.serotonin.mango.db.dao.ReportDao.getReportInstanceUserComments(I)Ljava/util/List;","L3457","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ReportDao.java","528","5","530","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3777","String generateUniqueXid()","com.serotonin.mango.db.dao.ScheduledEventDao.generateUniqueXid()Ljava/lang/String;","L3773","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ScheduledEventDao.java","45","5","47","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","1","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3780","boolean isXidUnique(String xid, int excludeId)","com.serotonin.mango.db.dao.ScheduledEventDao.isXidUnique(Ljava/lang/String;I)Z","L3773","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ScheduledEventDao.java","49","5","51","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","1","1","2","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3783","List<ScheduledEventVO> getScheduledEvents()","com.serotonin.mango.db.dao.ScheduledEventDao.getScheduledEvents()Ljava/util/List;","L3773","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ScheduledEventDao.java","53","5","55","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3796","ScheduledEventVO getScheduledEvent(int id)","com.serotonin.mango.db.dao.ScheduledEventDao.getScheduledEvent(I)Lcom/serotonin/mango/vo/event/ScheduledEventVO;","L3773","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ScheduledEventDao.java","57","5","61","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","0","0","0","2","1","0","0","5","5","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3798","ScheduledEventVO getScheduledEvent(String xid)","com.serotonin.mango.db.dao.ScheduledEventDao.getScheduledEvent(Ljava/lang/String;)Lcom/serotonin/mango/vo/event/ScheduledEventVO;","L3773","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ScheduledEventDao.java","63","5","66","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","1","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3847","void saveScheduledEvent(ScheduledEventVO se)","com.serotonin.mango.db.dao.ScheduledEventDao.saveScheduledEvent(Lcom/serotonin/mango/vo/event/ScheduledEventVO;)V","L3773","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ScheduledEventDao.java","97","5","102","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","2","0","0","0","3","3","1","0","0","6","6","3","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L3851","void insertScheduledEvent(ScheduledEventVO se)","com.serotonin.mango.db.dao.ScheduledEventDao.insertScheduledEvent(Lcom/serotonin/mango/vo/event/ScheduledEventVO;)V","L3773","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ScheduledEventDao.java","104","5","119","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","16","0","0","0","0","1","0","0","0","23","2","1","0","0","16","16","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"L3853","void updateScheduledEvent(ScheduledEventVO se)","com.serotonin.mango.db.dao.ScheduledEventDao.updateScheduledEvent(Lcom/serotonin/mango/vo/event/ScheduledEventVO;)V","L3773","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ScheduledEventDao.java","121","5","137","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","0","0","0","0","1","0","0","0","24","3","1","0","0","17","17","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"L3900","void deleteScheduledEvent(int scheduledEventId)","com.serotonin.mango.db.dao.ScheduledEventDao.deleteScheduledEvent(I)V","L3773","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\ScheduledEventDao.java","139","5","154","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","10","0","0","0","0","2","0","0","0","2","5","1","0","0","15","16","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"L1086","String getValue(String key)","com.serotonin.mango.db.dao.SystemSettingsDao.getValue(Ljava/lang/String;)Ljava/lang/String;","L1238","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\SystemSettingsDao.java","92","5","94","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","1","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1191","String getValue(String key, String defaultValue)","com.serotonin.mango.db.dao.SystemSettingsDao.getValue(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","L1238","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\SystemSettingsDao.java","96","5","110","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","0","0","0","0","4","0","0","0","1","9","2","0","0","15","15","9","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L1187","int getIntValue(String key)","com.serotonin.mango.db.dao.SystemSettingsDao.getIntValue(Ljava/lang/String;)I","L1238","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\SystemSettingsDao.java","112","5","117","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","2","0","0","0","1","4","1","0","0","6","6","4","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3962","int getIntValue(String key, int defaultValue)","com.serotonin.mango.db.dao.SystemSettingsDao.getIntValue(Ljava/lang/String;I)I","L1238","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\SystemSettingsDao.java","119","5","129","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","0","0","0","0","3","0","0","0","1","6","2","0","0","11","11","6","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L1181","boolean getBooleanValue(String key)","com.serotonin.mango.db.dao.SystemSettingsDao.getBooleanValue(Ljava/lang/String;)Z","L1238","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\dao\SystemSettingsDao.java","131","5","133","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","1","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
